question,choices,answer
"A user on a German online shopping platform has clicked the following list of products. Select the product that the user may interact with next.
Product Sequence: 
FAHRLIEBT ® - LED Licht 4er Set - Die Lichter sind hell, kompakt und wasserfest - LEDs auch fürs Wandern, Camping, als Kinderwagen-Beleuchtung geeignet
KUWAN LED Kinder Roller Licht USB Wiederaufladbar Speichenlichter 7 Farben 18 Modi Wasserdicht für Smart Induction Kinderzubehör
FAHRLIEBT ® - LED Licht 4er Set - Die Lichter sind hell, kompakt und wasserfest - LEDs auch fürs Wandern, Camping, als Kinderwagen-Beleuchtung geeignet
KUWAN LED Kinder Roller Licht USB Wiederaufladbar Speichenlichter 7 Farben 18 Modi Wasserdicht für Smart Induction Kinderzubehör
SIGMA SPORT - LED Fahrradlicht Set Aura 35 und NUGGET II | StVZO zugelassenes, akkubetriebenes Vorderlicht und Rücklicht
SIGMA SPORT - LED Fahrradlicht Set Aura 35 und NUGGET II | StVZO zugelassenes, akkubetriebenes Vorderlicht und Rücklicht
","['Fahrradlicht Set USB Aufladbar Klein,5 Modi Mini LED Fahrrad Lichter 650mAh Akku Vorne Hinten,100 lux Wasserdicht Fahrradlampe Hell Licht,Fahrradlichtset,Bike Light Frontlicht Rücklicht für Radfahrer', 'Handwärmer Taschenwärmer Sets Fingerwärmer, gegen kalte Hände im Winter (4er Set Süße Eulen)', 'Peoxio Künstliche Blumen mit künstlichen Rosen, 7 Stiele, 21 Blüten, Seidenblumen, toll als Deko für Zuhause, Hochzeiten, Party, Dekoration,2 Stück Rose Coffee', 'Frentree Damen Taillengürtel, breiter Wickelgürtel Obi Gürtel zum Schnüren Hüftgürtel Bindegürtel']",0
"A user on a German online shopping website has just viewed the following sequence of products. What product may the user view next?
Product Sequence: 
Adventskalender mit 24 Weihnachtsbaumanhängern und einem Pop-up-Baum
Cinereplicas Harry Potter - Deluxe Adventskalender 2022 - Offizielle Lizenz
Harry Potter Adventskalender 2022 Kinder, Cube Advent Calendar Kinder, 24 Überraschungen Adventskalender Schmuck, Geschenke für Adventskalender Kinder
Rituals Adventskalender 2022 Frauen Exklusiv- Beauty Kosmetik Advent Kalender, Wert 350 €, Pflege Weihnachtskalender Frau, Adventkalender Damen, Women
essie Adventskranz 2022 für Nagellack Liebhaber, Mini Weihnachtskalender hinter 4 Türchen, Beauty Adventskalender, Überraschungen zur Maniküre und Nagelpflege, 4 Artikel für Makeup- und Kosmetik-Fans
essie Adventskranz 2022 für Nagellack Liebhaber, Mini Weihnachtskalender hinter 4 Türchen, Beauty Adventskalender, Überraschungen zur Maniküre und Nagelpflege, 4 Artikel für Makeup- und Kosmetik-Fans
","['Bosch Hausgeräte WUU28T41 Serie 6 Waschmaschine, 9kg,1400UpM, ActiveWater Plus maximale Energie und Wasserersparnis, AquaStop Schutz gegen Wasserschäden, EcoSilence Drive leiser,effizienter Motor,Weiß', 'Adventskalender 2022 – 24 Überraschung im Beauty Adventskalender - Kosmetik Adventskalender für Frauen mit 24 Nagellack Geschenken von essie', 'IMECIG® E Liquid für E Zigaretten/E Shisha, Liquids 70VG/30PG Vape Eliquids, 100ML, ohne Nikotin (Eis Apfel)', 'LIGHTDELUX Ersatz für 2 x LED Seitenblinker Blinker Kotflügel-Blinker mit Zulassung V-170141LG']",1
"A user on a German online shopping platform has clicked the following list of products. Select the product that the user may interact with next.
Product Sequence: 
Retro Adventskalender (80er 90er 00er Nostalgie)
Viosmut Adventskalender 2022 Kinder Mädchen Weihnachtskalender 24 Füllung Armbänder Schmuck Basteln Mädchen Geschenke 5-12 Jahre Charm Armband Kit Weihnachten Geschenk Mädchen 5 6 7 8 9 10 11 12 Jahre
MEIN GENUSS Gewürz-Adventskalender 2022 I 24 Weihnachts-Rezepte zum Nachkochen I Premium Kalender mit 24 edlen Gewürzen & Gewürzmischungen I 24er Gewürz Geschenkset für Genießer & Kochfreunde
MEIN GENUSS Tee Weihnachts-Bundle: 1x Tee-Adventskalender 2022 + Teeset Früchtezauber I Vorteilspreis I Premium Adventskalender mit 24 Premium Teesorten I Teeset mit 5 Früchtetee-Sorten
Hallingers Tee-Adventskalender 24 Tees aus Aller Welt (225g) - Tee Deluxe Adventskalender (Set) - Weihnachten 2022, Adventskalender - Geschenk zu Weihnachten 2022
Pukka Adventskalender 2022, Adventskalender Nicht Schokolade, Der ausgezeichnete Adventskalender Für Tee Und Kräutertees, 24 Beutel, 24 Einheiten
Viba Adventskalender ""Haselnuss-Wichtel"", 260 g
","['Kähler, Designer Kalenderkerze 2021 aus vollraffiniertem Parafin in Weiß mit Dekoration, Ø5 cm', 'NEXGADGET Küchenhelfer Set, 42 Stücke Küchenzubehör Kochgeschirr Set aus Edelstahl & Nylon, Küchenutensilien Inkl. Löffel, Turners, Tongs, Schneebesen, Dosenöffner, Schäler, Schaber, Messbecher usw.', 'Pukka Bio-Tee Adventskalender 2022 ""Rot"" (mit 24 Bio-Tees nach Ayurveda Tradition für jeden Tag) für Teeliebhaber', '2023 ADINA Buchkalender Chefplaner A5 rot-metallic 1 Tag 1 Seite auch sonntags']",2
"A user on a Spanish online shopping website has just viewed the following sequence of products. What product may the user view next?
Product Sequence: 
FELIWAY Help! - Ayuda a tu Gato Frente a Situaciones de Estrés Ocasional (Difusor + Recambio)
FELIWAY Classic - Antiestrés para gatos - Transportín, Viajes - Spray (20 ml)
FELIWAY Help! - Ayuda a tu Gato Frente a Situaciones de Estrés Ocasional (Difusor + Recambio)
FELIWAY Help! - Ayuda a tu Gato Frente a Situaciones de Estrés Ocasional (Difusor + Recambio)
FELIWAY Classic - Antiestrés para gatos - Transportín, Viajes - Spray (20 ml)
FELIWAY Help! - Ayuda a tu Gato Frente a Situaciones de Estrés Ocasional (Difusor + Recambio)
FELIWAY Classic - Antiestrés para Gatos - Marcaje con orina, Miedos, Cambios en el Entorno, Arañazos Verticales - Recambio 48ml
","['Aspiradora Vertical con Cable INSE 6 en 1, 600W, aspiradora Potente de 18 kPa, aspiradora sin Bolsa con contenedor de Polvo de 1000 ml, Cable de 6 m, Sistema de filtración ciclónica súper eficiente', 'FELIWAY Classic - Antiestrés para gatos - Marcaje con orina, Miedos, Cambios en el entorno, Arañazos Verticales - Difusor + Recambio 48ml', 'MARSGAMING MK02 Negro, Teclado Gaming H-Mech, Compacto TKL, FRGB Rainbow, Antighosting, Idioma Español', 'AnVerse LED Máscaras Halloween, Máscara de Purga LED, Máscara de Purga LED con 3 Modos de Parpadeo Controlables y Diferentes, Máscaras de la Purga para Carnaval Cosplay Grimace Festival (Blanco)']",1
"A user on a Spanish online shopping website has just viewed the following sequence of products. What product may the user view next?
Product Sequence: 
Rotuladores lettering para colorear de punta fina y cepillada, 120 Rotuladores Punta Pincel Brush Pen
Rotuladores Lettering para Colorear de Punta Fina y Cepillada, 120 Bolígrafos de Acuarela
Rotuladores lettering para colorear de punta fina y cepillada, 120 Rotuladores Punta Pincel Brush Pen
Rotuladores lettering 24 colores rotuladores punta fina,MISDUWA rotuladores doble punta brush pen para acuarelas dibujos y coloreado
132 Rotuladores Lettering, Rotuladores de Doble Punta, Fineliners Rotuladores de Punta de Fieltro Rotuladores Lettering para Colorear para Adultos…
72 Rotuladores Lettering, Diuraa Rotuladores Punta Pincel Lettering Kit para Niñas,Dual Tip Brush Pens Marcadores para Aultos Libros para Colorear
","['TUSITA 1M Magnética Cargador Compatible con Xiaomi Mi Band 5 6 7, Amazfit Band 5 - Cable de Carga USB 3,3ft 100cm Pinza de la Base - Fitness Tracker Accesorios', 'KARTONLUX. Pack 25 Cajas Carton Mudanza y Almacenaje 50x30x30cm. Grandes con asas. Cartón reforzado ultra resistente. Fabricadas en España (Pack 25 Cajas 50x30x30cm)', 'LEGO 31124 Creator Robot Invencible 3 en 1 con Modelos de Dragón y Avión de Juguete Creativos, Set de Construcción con Ladrillos para Niño de 7 Años', 'Rotuladores Lettering BOIROS 36 Colores Rotulador de Doble Punta, Marcadores de Pincel Rotuladores Punta Fina Rotuladores Permanentes Brush Pen Rotuladores Profesionales para Caligrafía y Coloreado']",3
"A user on a Spanish online shopping website has just viewed the following sequence of products. What product may the user view next?
Product Sequence: 
Cecotec Freidora sin Aceite de Aire Cecofry Full InoxBlack 5500 Accesorios. Dietética y Digital, 1450 W Nominal, 1600 W Máxima, 5L Volumen, 5,5L Área de cocinado, Acabados Acero Inox, Termostato
Cecotec Freidora sin Aceite de Aire Cecofry Full Inox 5500 Accesorios. Dietética y Digital, 1450 W Nominal, 1600 W Máxima, 5L Volumen, 5,5L Área de cocinado, Acabados Acero Inox, Termostato
Cecotec Freidora sin Aceite de Aire Cecofry Full InoxBlack 5500 Accesorios. Dietética y Digital, 1450 W Nominal, 1600 W Máxima, 5L Volumen, 5,5L Área de cocinado, Acabados Acero Inox, Termostato
Cecotec Freidora sin Aceite de Aire Cecofry Full InoxBlack 5500. Dietética y Digital, 1450 W Nominal, 1600 W Máxima, 5L Volumen, 5,5L Área de cocinado, Acabados Acero Inox, Termostato regulable
Cecotec Freidora sin Aceite 9 L de Aire Caliente Cecofry Advance Double. 2850 W, Dietética, Compacta y Digital, 2 Cestillos con Temperatura dual y Tecnología PerfectCook, Temporizador
Cecotec Freidora sin Aceite de Aire Cecofry Full InoxBlack 5500 Accesorios. Dietética y Digital, 1450 W Nominal, 1600 W Máxima, 5L Volumen, 5,5L Área de cocinado, Acabados Acero Inox, Termostato
","['Cecotec Freidora sin Aceite 6 L de Aire Cecofry Experience 6000. 1700 W, Tecnología PerfectCook, Temperatura regulable de 80 a 200ºC, Panel de Control Táctil, 9 Modos, Temporizador', 'DIGITNOW!AV a HDMI Adaptador,3 RCA to HDMI Convertidor ,Conversor de Video y Audio con Cable de Carga USB,Compatible para PC/Laptop/Xbox / PS4 / PS3 / TV/VCR Cámara DVD', 'pjur ORIGINAL - Lubricante de silicona Premium - lubricación duradera sin pegarse - cunde mucho, adecuado para preservativos (1.000ml)', 'AmazonCommercial - Juego de cepillo y recogedor de 22,86 cm, paquete de 6']",0
"A user on a Spanish online shopping platform has clicked the following list of products. Select the product that the user may interact with next.
Product Sequence: 
Cartas Pokemon de Colección. Cartas Pokemon Doradas, Negras y Plateadas, Cartas de Alta Potencia, Edición Coleccionista (65 Dorada)
40 Cartas Pokemon Caja metálica cajita de Metal dragón Vmax Brillantes Arcoiris Astros (Cajita cielos evolutivos)
40 Cartas Pokemon Caja metálica cajita de Metal dragón Vmax Brillantes Arcoiris Astros (Cajita Golpe fusión)
40 Cartas Pokemon Caja metálica cajita de Metal dragón Vmax Brillantes Arcoiris Astros (Cajita cielos evolutivos)
103pcs Cartas Español Poke, Tarjetas comerciales, Tarjetas coleccionables Raras HD, Tarjetas de cumpleaños para niños 2022
Cartas Pokemon V-VMAX en Español de Alta Potencia, Colecciones de Cartas Brillantes, Cartas Fantásticas Extraoficiales en Cajas o Sobres (10 Sobres Astros Brillantes (100 Cartas))
Cartas Pokemon V-VMAX en Español de Alta Potencia, Colecciones de Cartas Brillantes, Cartas Fantásticas Extraoficiales en Cajas o Sobres (Caja 110 Cartas)
Cartas Pokemon V-VMAX en Español de Alta Potencia, Colecciones de Cartas Brillantes, Cartas Fantásticas Extraoficiales en Cajas o Sobres (Caja 44 Cartas)
","['2 cajas de almacenamiento de ropa plegables con 7 rejillas blancas para cajones, organizador para guardar vaqueros, pantalones, leggings o camisetas', '100 Cartas Pokemon V-VMAX en Español de Alta Potencia, Colección de 100 Cartas Brillantes, Cartas Fantásticas Extraoficiales', 'Vileda Alumix - Tendedero con X-Legs con Varillas Gruesas Antipliegues, Acero y Aluminio, Plateado', 'Oral-B Kids Recambios para Cepillo de Dientes Eléctrico de Niños, Pack de 8 Cabezales, con Motivos de Spyder-Man - Originales']",1
"A user on a Spanish online shopping website has just viewed the following sequence of products. What product may the user view next?
Product Sequence: 
GimCat Malt-Soft Extra, pasta con malta- Anti-Hairball snack para gatos favorece la excreción de bolas de pelo - 1 tubo (1 x 100 g)
GimCat Malt-Soft Extra, pasta con malta- Anti-Hairball snack para gatos favorece la excreción de bolas de pelo - 1 tubo (1 x 200 g)
GimCat Malt-Soft Extra, pasta con malta- Anti-Hairball snack para gatos favorece la excreción de bolas de pelo - 1 tubo (1 x 200 g)
SanDisk Unidad flash ultra de 128 GB Dual Drive m3.0 con conector doble para dispositivos móviles de hasta 150 MB/s
SanDisk Ultra Dual m3.0 - Unidad Dual con conector micro-USB en un extremo y un conector USB 3.0, 16 GB
SanDisk Memoria Flash USB 64 GB para tu smartphone Android - Ultra Dual DriveType-C - USB 3.1, Multicolor
SanDisk SDDDC2-016G-G46 - Memoria Flash USB 16 GB para tu smartphone Android - Ultra Dual Drive Type-C - USB 3.1, Negro
","[""Fusion Razor Blades Refills,Men's Fusion Razor 5 Blade Replacement,Fusion 5 Blade Refills,Fusion 5 Razor Blades Refills for Men（20 Pieces）-A"", 'SanDisk Ultra 128 GB Dual Type-C - USB 3.1, Memoria Flash USB, Color Black', 'Bolsa gofrada envasado al vacio 150x200 (100 unidades)', 'Ganchos Adhesivos para Pared Acero Inoxidable 8Piezas Ganchos para Baño Cocina,Toallero Gancho de Pared de Acero Inoxidable Adhesivo 3M Conveniente, Ideal para Baño Aseo Cocina Oficina,Plata']",1
"A user on a Spanish online shopping website has just viewed the following sequence of products. What product may the user view next?
Product Sequence: 
TP-Link TAPO C200 - Cámara IP WiFi 360° Cámara de Vigilancia FHD 1080p,Visión nocturna Admite tarjeta SD,Detección de movimiento,Control Remoto,Compatible con Alexa, Multicolor,1 Unidad( Paquete de 1)
TP-Link TAPO C210 - Cámara Vigilancia 360°, Resolución 3MP, Visión Nocturna hasta 9 m, Audio Bidireccional, Detección Movimiento, Admite Tarjeta SD, Control Remoto, Compatible con Alexa, Color Blanco
ZJX, Cámara Vigilancia WiFi de seguridad para el hogar, 5 GHz/2,4 GHz cámara Wi-Fi, IPC360 Home aplicación/Audio bidireccional, Negro
Imou Cámara IP WiFi Interior 1080P con Detección de Humano, Cámara de Vigilancia WiFi Interior 360° con Sirena, Audio Bidireccional, Modo de Privacidad, Detección de Sonidos Extraños, Work with Alexa
Imou 4MP Cámara Vigilancia WiFi Interior con AI Detección de Humano Movimiento, 360° Cámara IP WiFi 2.5K, Visión Nocturna, Audio Bidireccional, Control Remoto, Modo de Privacidad,Compatible con Alexa
ANTELA WiFi 1080P Cámara IP Cámara de vigilancia Interior 355°/90° Rotación PTZ 2.4GHz/5GHz WiFi, Audio bidireccional, Visión Nocturna IR, Detección de Movimiento, Compatible con Alexa (C23)
","['JETech Funda para iPhone 12 Pro Max 6,7 Pulgadas, Carcasa Anti-Choques y Anti-Arañazos (Azul)', 'ANTELA WiFi 1080P Cámara IP Cámara de vigilancia Interior 355°/90° Rotación PTZ 2.4GHz/5GHz WiFi, Audio bidireccional, Visión Nocturna IR, Detección de Movimiento, Compatible con Alexa (C23-2pcs)', 'Rexona - Desodorante en crema, máxima protección para mujer, pack de 6 (6 x 45 mm)', 'Logitech Z313 Sistema de Altavoces 2.1 con Subwoofer, Sonido Pleno, 50W de Pico, Graves Potentes, Entrada Audio 3.5 mm, Mando, Enchufe EU, PC/PS4/Xbox/TV/Smartphone/Tablet, Negro']",1
"A user on a Spanish online shopping website has just viewed the following sequence of products. What product may the user view next?
Product Sequence: 
3000mah Batería para Cecotec Conga Excellence 990 950 1090 DEEBOT N79S N79 Eufy RoboVac 11 11S 30 30C 12 35C IKOHS NETBOT S14 S15
3000mah Batería para Cecotec Conga Excellence 990 950 1090 DEEBOT N79S N79 Eufy RoboVac 11 11S 30 30C 12 35C IKOHS NETBOT S14 S15
BAKTH 14.4V 2600mAh Li-Ion Batería de Reemplazo para Conga Excellence 990 950 1090, Ecovacs Deebot N79 N79S DN622, Eufy RoboVac 11 11S 12 15C 30 30C 35C, IKOHS NETBOT S14 S15
3000mah Batería para Cecotec Conga Excellence 990 950 1090 DEEBOT N79S N79 Eufy RoboVac 11 11S 30 30C 12 35C IKOHS NETBOT S14 S15
3000mah Batería para Cecotec Conga Excellence 990 950 1090 DEEBOT N79S N79 Eufy RoboVac 11 11S 30 30C 12 35C IKOHS NETBOT S14 S15
Cable Cargador iPhone, [3Pack 1M 1M 2M ] Cable Lightning Carga Rápida Trenzado de Nylon Cargador iPhone Compatible con Apple iPhone 11 XS MAX XR X 8 Plus 7 Plus 6S 6 Plus
Cable Cargador iPhone Corto, RAVIAD [MFi Certificado] 30CM Cable iPhone Carga Rápida Nylon Trenzado Compatible con iPhone 13 12 11 Pro Max Mini XS MAX XR X 8 Plus 7 Plus 6S 6 Plus 5 5S 5C SE - Gris
Cable Cargador iPhone, RAVIAD [MFi Certificado] 1.2M Cable iPhone Carga Rápida Nylon Trenzado Compatible con iPhone 13 12 11 XS MAX XR X 8 Plus 7 Plus 6S 6 Plus 5 5S 5C SE - Gris
","['GIANAC Cable Cargador iPhone, [5Pack 0.25M 0.5M 1M 2M 3M] MFI Cable Lightning Carga Rápida Trenzado de Nylon Cargador iPhone Compatible con Apple iPhone 11 XS MAX XR X 8 Plus 7 Plus 6S 6 Plus', 'TRIXIE Red Protectora para Gatos', 'REDTRON Cerraduras de Seguridad para Niños, 6Pcs Bloqueo de Seguridad con Adhesivo de 3M, Cerraduras a Prueba de Bebé para Gabinetes, Cajones, Neveras(Blanco, No se necesita usar taladros)', 'BLISSIM - Calendario de Adviento, de Maquillaje y Belleza, para Mujer, 2022 - Valor de 280 € - 24 Sorpresas de Grandes Marcas para Descubrir durante 24 Días (idioma español no garantizado)']",0
"A user on a Spanish online shopping platform has clicked the following list of products. Select the product that the user may interact with next.
Product Sequence: 
MIRTUX Reemplazo de Pack de 3 cepillos Laterales Compatible con Roomba 500, 600 y 700. Kit de 3 aspas astas. Repuestos de máxima Calidad
MIRTUX Reemplazo de Pack de 3 cepillos Laterales Compatible con Roomba 500, 600 y 700. Kit de 3 aspas astas. Repuestos de máxima Calidad
Mr. Wonderful - Agenda anual office 2023 Semanal Extragrande - Tengo grandes planes para ti, verde, WOA2212299ESZ0
Papertrac - Agenda Enero 2023 Diciembre 2023 - Día Página - Tamaño 15x21 (A5) - Idiomas: Castellano, Inglés, Catalán, Euskera y Gallego - White Dots
Papertrac - Agenda Enero 2023 Diciembre 2023 - Día Página - Tamaño 15x21 (A5) - Idiomas: Castellano, Inglés, Catalán, Euskera y Gallego - Navy Blue
Smart Panda Agenda 2023 con Vista Semanal – A5 Agenda 2023 Semana Vista – Planificador Semanal, Diario Espiral - Tapa Blanda, Intervalos de 30 minutos - Calendario Anual A5, en Español
Smart Panda Agenda 2023 con Vista Semanal – A4 Agenda 2023 Semana Vista – Planificador Semanal, Diario Espiral - Tapa Blanda, Intervalos de 30 minutos - Calendario Anual A4, en Español
","['kgpack 100x Bolsas de plástico de celofán Transparente 10 x 15 cmBolsitas de Bolsas de plástico para Galletas Galletas Dulces Tortas de Dulces Magdalenas de Chocolate PiruletaBolsas de Decoracións', 'Carpeta de Cartas con 4 bolsillos, Album de Cartas, Album de almacenamiento de Cartas, Capacidad para 30 páginas y 240 Cartas (WP-1)', 'Trotties - Mia, Muñeca Trottie Tokio, muñecas viajeras de la serie de dibus animados, con accesorios como un bolso y un mapa, para regalar a niñas y niños desde 3 años, Famosa (TFT01000)', 'Mr. Wonderful Agenda clásica 2022-2023 Diaria - Aquí cada día es único, Multicolor']",3
"A user on a Spanish online shopping platform has clicked the following list of products. Select the product that the user may interact with next.
Product Sequence: 
Cama hinchable INTEX dura beam standard classic downy
Intex 64412 - Colchón hinchable Fibertech comfort Plush 99 x 191 x 46 cm, Color Plateado
Intex 64414 - Fibertech comfortplush Colchón hinchable, 152 x 203 x 46 cm
Intex 64412 - Colchón hinchable Fibertech comfort Plush 99 x 191 x 46 cm, Color Plateado
Intex 64414 - Fibertech comfortplush Colchón hinchable, 152 x 203 x 46 cm
Colchon Hinchable INTEX Dura-Beam Standard Deluxe Pillow + 66640 - Bomba electrica invertible con boquillas 220-240V
Colchón Hinchable INTEX Dura-Beam 64136NP, Standard Deluxe Pillow, Color Arriba: Gris/Abajo: Azul, 152 x 203 x 42 cm
Colchon Hinchable INTEX Dura-Beam Standard Deluxe Pillow + 66640 - Bomba electrica invertible con boquillas 220-240V
Colchón Hinchable INTEX Dura-Beam 64136NP, Standard Deluxe Pillow, Color Arriba: Gris/Abajo: Azul, 152 x 203 x 42 cm
Intex , Colchón Hinchable Fibertech Deluxe High 152 X 203 25 Cm Unisex Adulto, Multicolor, X Cm
","['Rowenta Express Steam\xa0DW4345 plancha de vapor, suela Microsteam 350 láser, 2600 W, salida de vapor continua de\xa040 g/min, golpe de vapor de\xa0200 g/min, sistema antical, antigoteo, Lila', 'Oral-B Vitality Kids Cepillo de Dientes Eléctrico con Mango Recargable con Tecnología Braun, 1 Cabezal y Funda de Viaje con Motivos de Spyder-Man - Apto para Niños Mayores de 3 Años', 'JBL Quantum 100 Auriculares para gamers con sonido QuantumSOUND, micrófono Boom y, diseño ligero y cómodo a la par que llamativo, compatible con múltiples plataformas, en azul', 'Weleda Crema Pañal de Caléndula (1x 75 ml) (9831EN)']",3
